Title,"Video Directory","1080p URL","720p URL","360p URL","File Name 720p","Audio Directory","Audio URL","Document Directory","Document URL",Category,"Release Date","YouTube URL",GUID
"Jesus Turns Water into Wine","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-023-jesus-turns-water-into-wine-720p-eng.mp4,,2011-10-023-jesus-turns-water-into-wine-720p-eng.mp4,,,,,"Bible Videos",20150628,https://youtu.be/xaWI4-n0z_0,0F9548BDC-C08E-40C6-BE14-E122159F9213
"Jesus Heals a Possessed Man","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-022-jesus-heals-a-possessed-man-720p-eng.mp4,,2011-10-022-jesus-heals-a-possessed-man-720p-eng.mp4,,,,,"Bible Videos",20150628,,1A47A9B1-8D44-4077-BF6E-748F48ED6CE0
"He is Risen","/Videos/Bible Videos/04-After Resurrection",http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-025-he-is-risen-1080p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-025-he-is-risen-720p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-025-he-is-risen-360p-eng.mp4,2011-10-025-he-is-risen-720p-eng.mp4,,,,,"Bible Videos",20150630,http://youtu.be/bAuaSpJ7zGs,0BD2A2D2F-210B-4F20-AD8B-F57779C4E557
"Jesus Is Resurrected","/Videos/Bible Videos/04-After Resurrection",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-021-jesus-is-resurrected-720p-eng.mp4,,2011-10-021-jesus-is-resurrected-720p-eng.mp4,,,,,"Bible Videos",20150628,,08D5AD310-FBC0-4BCB-8181-2BBD41DEA83E
"Jesus Is Laid in a Tomb","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-020-jesus-is-laid-in-a-tomb-720p-eng.mp4,,2011-10-020-jesus-is-laid-in-a-tomb-720p-eng.mp4,,,,,"Bible Videos",20150628,,0AA6FCDFF-B5A4-424E-B559-A7692A32FDD1
"Jesus Is Scourged and Crucified","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-019-jesus-is-scourged-and-crucified-720p-eng.mp4,,2011-10-019-jesus-is-scourged-and-crucified-720p-eng.mp4,,,,,"Bible Videos",20150628,,3BDEF137-A5B8-44BF-A497-6EA860A065F0
"Jesus Is Condemned Before Pilate","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-018-jesus-is-condemned-before-pilate-720p-eng.mp4,,2011-10-018-jesus-is-condemned-before-pilate-720p-eng.mp4,,,,,"Bible Videos",20150628,,56E8F5C9-1094-4B4A-9D39-5BC465B426E9
"Jesus Is Tried by Caiaphas, Peter Denies Knowing Him","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-016-jesus-is-tried-by-caiaphas-peter-denies-knowing-him-720p-eng.mp4,,2011-10-016-jesus-is-tried-by-caiaphas-peter-denies-knowing-him-720p-eng.mp4,,,,,"Bible Videos",20150628,,08E75D4D1-E029-42D5-A8D2-99E12CAE8987
"The Savior Suffers in Gethsemane","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-015-the-savior-suffers-in-gethsemane-720p-eng.mp4,,2011-10-015-the-savior-suffers-in-gethsemane-720p-eng.mp4,,,,,"Bible Videos",20150628,,7BB6D1DF-EF0E-4630-8D1C-2A4D0B1E0841B
"Jesus Warns Peter and Offers the Intercessory Prayer","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-014-jesus-warns-peter-and-offers-the-intercessory-prayer-720p-eng.mp4,,2011-10-014-jesus-warns-peter-and-offers-the-intercessory-prayer-720p-eng.mp4,,,,,"Bible Videos",20150628,,096F1F95-6871-4543-B133-F6F7080B95DBE
